0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
-112.13968,100.154236,-30.483747,20.42733,-26.190355,-12.67819,-12.271971,-13.504536,-4.3062487,5.9139857,-1.877848,2.5421114,-5.0151033,0.1874621,-5.3403144,-4.2786174,-1.4026341,-3.4932241,-2.859241,0.8932386,-5.403994,-3.2259724,-3.5260894,-3.3586867,-3.894001,-1.2961552,-4.068114,-0.6120567,-0.6226477,2.9923692,0
-149.11122,97.96095,-28.116072,15.105174,-16.133535,-30.00462,-17.405336,-19.387955,-11.583439,-0.27553958,-6.8935947,-12.316142,0.9176463,-5.3976884,-7.4744415,-5.488274,-7.226967,-4.973275,-8.840527,-3.7892327,-3.511537,-6.0302014,-5.6646066,-1.4260532,-10.168327,-4.5452895,-2.9971519,-9.057452,-1.0907183,-0.23958246,0
-157.95708,96.68306,-19.473415,27.767447,-17.212997,-6.6966386,-19.142632,-17.790749,-2.7979097,-13.234593,-2.614671,-4.332121,-8.433894,-3.8648713,-9.92019,-9.30032,0.13515112,-8.035449,-8.432197,-2.8908505,-6.881305,-2.9348054,-9.005949,-4.793696,-4.5460863,-3.0081325,-2.9227464,-1.0411164,-3.3216033,-2.5709739,0
-147.10555,75.90336,-15.674378,25.627363,-33.77203,-8.502563,-12.840567,-18.138783,-5.767939,-6.0418015,-0.69590026,-5.587878,-7.7342553,-2.877796,-16.677193,-6.6315775,-13.829448,-8.275223,-13.628469,-1.448492,-9.48939,-3.3980184,-5.4142337,-7.301551,-6.0983114,-6.0021687,-8.010001,-4.5314627,-5.8586435,-5.0266747,0
-52.696285,75.50885,-14.721311,22.232595,4.3826237,-4.146268,-5.2864733,-5.684059,-6.040018,7.5422955,-3.6080747,1.0253619,-6.95626,3.4508574,-6.556995,-7.223297,-0.9427977,-9.793694,-4.9438596,-1.6467862,-9.515402,-4.9652853,-5.91482,-3.5289414,-2.430609,-2.9956815,-2.9726028,-4.710623,-4.4394507,-2.733381,0
-159.97354,107.11669,7.946071,32.586437,-6.8210163,-4.4317026,-15.342552,-2.268431,-6.490324,3.036132,-14.48891,0.47327718,-14.686931,4.7717767,-11.766406,-9.47689,2.2802372,-7.4792333,-6.918616,-2.750845,-11.855786,-2.0285795,-8.127277,-0.91515756,-4.7302494,-3.0161338,-1.2395486,-3.031591,-1.2586918,-0.26707843,0
-98.47101,92.01777,-13.384377,15.425387,-8.365974,-10.20656,-27.60757,-14.005167,-6.460839,-8.501125,-2.5846834,-2.416498,-19.040903,5.3316617,4.435555,8.060655,12.727906,6.0939574,-5.083769,-0.6293148,-0.5673282,7.382918,-4.128302,-6.1478915,0.3543494,6.3249955,3.1683342,-1.5871465,1.0154644,5.447085,0
-184.47272,92.27065,-20.47008,1.669743,-4.223885,-14.62077,-24.68683,-9.941062,-22.682629,-7.2276554,-12.7727995,-2.814699,-17.553028,-2.6972878,-9.255336,-9.509866,-8.447958,-6.8266973,-9.494441,-7.8236494,-5.950652,-9.296204,-7.335091,-5.3405933,-7.1159825,-4.310841,-5.913183,-5.0605564,-6.310082,-4.109888,0
-235.13338,84.39023,-16.333574,35.2152,3.1109688,-14.079175,-5.438352,-7.4424295,-18.389397,-4.190378,-12.150259,-0.5104395,-8.767012,-3.4447281,0.26524332,-13.081488,-2.6389055,-2.546554,-10.31793,0.23848243,-2.2981956,-7.0172844,-3.3623703,-4.290436,-3.6352494,-3.4717813,-3.0066025,-2.0024128,-3.159555,-2.3307202,0
-122.71373,108.0392,-23.202202,19.824032,-8.731117,-24.861467,-16.32513,-14.048105,-10.068204,-2.765405,-3.7183964,-4.2188263,-5.2532988,2.4330943,-6.578833,0.8949769,0.037213016,4.8632646,-3.5261195,-1.8189167,-4.9538865,-4.1709933,-1.6202686,-3.7876935,-0.22463626,0.1336329,-0.63456804,-0.92402095,-1.308377,-0.075862356,0
-178.59114,157.0277,-38.05732,19.484583,-17.516829,0.4856408,-20.598886,-20.035303,-3.0436084,-10.890527,2.3284817,7.6285954,-6.355298,6.8552933,1.4434261,-4.023932,5.881288,4.9483447,-4.1751323,-1.7431948,-7.078622,-3.1578076,-8.239769,-3.9390333,-1.9768287,-3.3675983,-3.3400052,-3.2330992,4.272187,1.5950354,0
